feature,ufi,siteid,sampleid,well_name,latitude,longitude,dscription,lith_group,unitname,supergroup,group,formation,member,samp_type,samp_depth,sample_mass,magsus_ind,magsus_med,magsus_ave,magsus_max,magsus_min,magsus_std,surf_type,magsus_cor,magsus_mul,density_db,density_wb,density_g,porosity_a,porosity_t,,,,
RPROP,54,,1471/1/1,BMR Tanami  1,-19.6752511,129.7729089,shale,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,30.48,527.80,10,,,,,,cut_surface,no,,2.568,2.60,2.66,3.45,
RPROP,55,,1473/1/1,BMR Tanami  3,-19.6735833,129.7262411,clastic sediment,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,3.66,200.00,0,,,,,,cut_surface,no,,2.506,2.56,2.64,4.89,
RPROP,56,,1473/1/2,BMR Tanami  3,-19.6735833,129.7262411,clastic sediment,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,3.66,122.20,0,,,,,,cut_surface,no,,2.328,2.44,2.61,10.67,
RPROP,57,,1518/1/1,BMR Tanami 48,-19.5119160,129.9962405,arenite,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,16.46,264.10,33,,,,,,cut_surface,no,,2.506,2.59,2.73,8.25,
RPROP,58,,1518/1/2,BMR Tanami 48,-19.5119160,129.9962405,,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,16.46,210.60,5,,,,,,cut_surface,no,,2.260,2.30,2.36,4.29,
RPROP,59,,1518/1/3,BMR Tanami 48,-19.5119160,129.9962405,,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,16.46,42.50,5,,,,,,cut_surface,no,,2.297,2.34,2.40,4.32,
RPROP,60,,1518/1/4,BMR Tanami 48,-19.5119160,129.9962405,,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,16.46,65.60,9,,,,,,cut_surface,no,,2.368,2.42,2.49,5.05,
RPROP,61,,1519/1/1,BMR Tanami 49,-19.5102506,129.9212409,mudstone,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,25.60,86.20,8,,,,,,cut_surface,no,,2.268,2.36,2.50,9.21,
RPROP,62,,1519/1/3,BMR Tanami 49,-19.5102506,129.9212409,mudstone,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,25.60,127.70,11,,,,,,cut_surface,no,,2.221,2.35,2.55,12.87,
RPROP,63,,1541/2/1,BMR Tanami 71,-19.9335866,129.6645784,shale,clastic sediment,Gardiner Sandstone,,Birrindudu Group,Gardiner Sandstone,,drill_core        ,7.62,100.80,37,,,,,,cut_surface,no,,2.066,2.33,2.79,26.02,
RPROP,64,,TAN99AD148,,-18.8960317,130.1553467,biotite monzogranite,felsic intrusive,Birthday Suite,,Birthday Suite,,,hand_sample,,1133.90,0,,,,,,irregular_surface,no,,2.25,2.33,2.43,7.52,
RPROP,65,,TAN99AD243,,-18.9760432,130.2546781,monzogranite,felsic intrusive,Birthday Suite,,Birthday Suite,,,hand_sample,,3912.40,470,,,,,,irregular_surface,no,,2.67,2.67,2.68,0.28,
RPROP,66,,TAN99AD58,,-18.8985328,130.1542056,felsic intrusive,felsic intrusive,Birthday Suite,,Birthday Suite,,,hand_sample,,809.80,0,,,,,,irregular_surface,no,,2.63,2.64,2.64,0.29,
RPROP,67,,2138/1/1,BMR The Granites 14,-20.9027489,130.4206961,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,74.37,532.00,52,,,,,,cut_surface,no,,2.639,2.65,2.67,1.19,
RPROP,68,,2138/1/2,BMR The Granites 14,-20.9027489,130.4206961,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,74.37,187.10,150,,,,,,cut_surface,no,,2.665,2.68,2.71,1.57,
RPROP,69,,2139/1/2,BMR The Granites 15,-20.8235813,130.3220861,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,91.44,443.70,2,,,,,,cut_surface,no,,2.568,2.58,2.59,0.75,
RPROP,70,,2142/1/1,BMR The Granites 18,-20.8013598,130.2345864,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,60.96,321.10,12,,,,,,cut_surface,no,,2.626,2.64,2.66,1.47,
RPROP,71,,2142/1/2,BMR The Granites 18,-20.8013598,130.2345864,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,60.96,349.70,6,,,,,,cut_surface,no,,2.641,2.65,2.68,1.28,
RPROP,72,,2142/1/3,BMR The Granites 18,-20.8013598,130.2345864,granite,felsic intrusive,Frederick Suite,,Frederick Suite,,,drill_core        ,60.96,310.20,17,,,,,,cut_surface,no,,2.647,2.66,2.68,1.28,
RPROP,73,,TAN99AD177,,-20.2883123,129.0894233,quartz latite,felsic intrusive,Frederick Suite,,Frederick Suite,,,hand_sample,,394.90,20,,,,,,irregular_surface,no,,2.67,2.70,2.76,3.31,
RPROP,74,,1474/1/1,BMR Tanami  4,-19.6735856,129.6929103,felsic intrusive,felsic intrusive,Coomarie Dome granite,,Grimwade Suite,Coomarie Dome granite,,drill_core        ,32.00,101.50,0,,,,,,cut_surface,no,,2.080,2.22,2.41,13.52,
